folio,siteNumber,phase,user,startDate,partId,sku,unr,unrId,qty,fac_qty,unitaryPrice, Adjusted income (TOTAL) ,rent,,period
A05130084,71305549,Facturado,gp@vsys.com,24/02/2014,25406686,UNC.CUAD.911.1,UNR.CUAD.911.1,25406687,6,6,$12.00,$72.00,$72.00,,
A02140082,71314238,Facturado,gp@vsys.com,24/02/2014,26221710,UNC.CUAD.901.1,UNR.CUAD.901.1,26221721,1,1,$136.30,$136.30,$136.30,,
A05130088,71314238,Facturado,gp@vsys.com,24/02/2014,25406718,UNC.CUAD.911.1,UNR.CUAD.911.1,25406719,6,6,$12.00,$72.00,$72.00,,
A05130088,71314238,Facturado,gp@vsys.com,24/02/2014,25406729,UNC.CUAD.917.1,UNR.CUAD.917.1,25406730,1,1,$430.50,$430.50,$430.50,,
A05130088,71314238,Facturado,gp@vsys.com,24/02/2014,25406731,UNC.CUAD.903.1,UNR.CUAD.903.1,25406732,6,6,$162.80,$976.80,$976.80,,
A02140128,71410948,Facturado,gp@vsys.com,24/02/2014,26221337,UNC.CUAD.901.1,UNR.CUAD.901.1,26221348,1,1,$136.30,$136.30,$136.30,,
A05130125,71410948,Facturado,gp@vsys.com,24/02/2014,25406988,UNC.CUAD.903.1,UNR.CUAD.903.1,25406989,6,6,$162.80,$976.80,$976.80,,
A05130125,71410948,Facturado,gp@vsys.com,24/02/2014,25406990,UNC.CUAD.911.1,UNR.CUAD.911.1,25406991,6,6,$12.00,$72.00,$72.00,,
A05130125,71410948,Facturado,gp@vsys.com,24/02/2014,25407001,UNC.CUAD.917.1,UNR.CUAD.917.1,25407002,1,1,$430.50,$430.50,$430.50,,
A02140059,71282112,Facturado,gp@vsys.com,25/02/2014,26220491,UNC.CUAD.901.1,UNR.CUAD.901.1,26220502,1,1,$136.30,$136.30,$136.30,,
A05130080,71282112,Facturado,gp@vsys.com,25/02/2014,25404799,UNC.CUAD.903.1,UNR.CUAD.903.1,25404800,6,6,$162.80,$976.80,$976.80,,
A05130080,71282112,Facturado,gp@vsys.com,25/02/2014,25404801,UNC.CUAD.911.1,UNR.CUAD.911.1,25404802,6,6,$12.00,$72.00,$72.00,,
A05130080,71282112,Facturado,gp@vsys.com,25/02/2014,25404812,UNC.CUAD.917.1,UNR.CUAD.917.1,25404813,1,1,$430.50,$430.50,$430.50,,
A02140126,71314376,Facturado,gp@vsys.com,25/02/2014,26220695,UNC.CUAD.901.1,UNR.CUAD.901.1,26220706,1,1,$136.30,$136.30,$136.30,,
A05130148,71314376,Facturado,gp@vsys.com,25/02/2014,25404296,UNC.CUAD.903.1,UNR.CUAD.903.1,25404297,6,6,$162.80,$976.80,$976.80,,
A05130148,71314376,Facturado,gp@vsys.com,25/02/2014,25404307,UNC.CUAD.917.1,UNR.CUAD.917.1,25404308,1,1,$430.50,$430.50,$430.50,,
A05130148,71314376,Facturado,gp@vsys.com,25/02/2014,25404309,UNC.CUAD.911.1,UNR.CUAD.911.1,25404310,6,6,$12.00,$72.00,$72.00,,
A02140086,71409585,Facturado,gp@vsys.com,25/02/2014,26221217,UNC.CUAD.901.1,UNR.CUAD.901.1,26221228,1,1,$136.30,$136.30,$136.30,,
A05130113,71409585,Facturado,gp@vsys.com,25/02/2014,25406928,UNC.CUAD.903.1,UNR.CUAD.903.1,25406929,6,6,$162.80,$976.80,$976.80,,
A05130113,71409585,Facturado,gp@vsys.com,25/02/2014,25406930,UNC.CUAD.911.1,UNR.CUAD.911.1,25406931,6,6,$12.00,$72.00,$72.00,,
A05130113,71409585,Facturado,gp@vsys.com,25/02/2014,25406941,UNC.CUAD.917.1,UNR.CUAD.917.1,25406942,1,1,$430.50,$430.50,$430.50,,
A02140148,71411115,Facturado,gp@vsys.com,25/02/2014,26220755,UNC.CUAD.901.1,UNR.CUAD.901.1,26220766,1,1,$136.30,$136.30,$136.30,,
A05130142,71411115,Facturado,gp@vsys.com,25/02/2014,25405197,UNC.CUAD.903.1,UNR.CUAD.903.1,25405198,6,6,$162.80,$976.80,$976.80,,
A05130142,71411115,Facturado,gp@vsys.com,25/02/2014,25405199,UNC.CUAD.911.1,UNR.CUAD.911.1,25405200,6,6,$12.00,$72.00,$72.00,,
A05130142,71411115,Facturado,gp@vsys.com,25/02/2014,25405201,UNC.CUAD.917.1,UNR.CUAD.917.1,25405202,1,1,$430.50,$430.50,$430.50,,
A02140093,71409684,Facturado,gp@vsys.com,26/02/2014,26221241,UNC.CUAD.901.1,UNR.CUAD.901.1,26221252,1,1,$136.30,$136.30,$136.30,,
A05130120,71409684,Facturado,gp@vsys.com,26/02/2014,25405107,UNC.CUAD.911.1,UNR.CUAD.911.1,25405108,6,6,$12.00,$72.00,$72.00,,
A05130120,71409684,Facturado,gp@vsys.com,26/02/2014,25405118,UNC.CUAD.917.1,UNR.CUAD.917.1,25405119,1,1,$430.50,$430.50,$430.50,,
A05130120,71409684,Facturado,gp@vsys.com,26/02/2014,25405120,UNC.CUAD.903.1,UNR.CUAD.903.1,25405121,6,6,$162.80,$976.80,$976.80,,
A02140120,71410511,Facturado,gp@vsys.com,26/02/2014,26221313,UNC.CUAD.901.1,UNR.CUAD.901.1,26221324,1,1,$136.30,$136.30,$136.30,,
A05130123,71410511,Facturado,gp@vsys.com,26/02/2014,25405137,UNC.CUAD.911.1,UNR.CUAD.911.1,25405138,6,6,$12.00,$72.00,$72.00,,
A05130123,71410511,Facturado,gp@vsys.com,26/02/2014,25405148,UNC.CUAD.917.1,UNR.CUAD.917.1,25405149,1,1,$430.50,$430.50,$430.50,,
A05130123,71410511,Facturado,gp@vsys.com,26/02/2014,25405150,UNC.CUAD.903.1,UNR.CUAD.903.1,25405151,6,6,$162.80,$976.80,$976.80,,
A02140144,71410976,Facturado,gp@vsys.com,26/02/2014,26221385,UNC.CUAD.901.1,UNR.CUAD.901.1,26221396,1,1,$136.30,$136.30,$136.30,,
A05130135,71410976,Facturado,gp@vsys.com,26/02/2014,25407048,UNC.CUAD.903.1,UNR.CUAD.903.1,25407049,6,6,$162.80,$976.80,$976.80,,
A05130135,71410976,Facturado,gp@vsys.com,26/02/2014,25407050,UNC.CUAD.911.1,UNR.CUAD.911.1,25407051,6,6,$12.00,$72.00,$72.00,,
A05130135,71410976,Facturado,gp@vsys.com,26/02/2014,25407061,UNC.CUAD.917.1,UNR.CUAD.917.1,25407062,1,1,$430.50,$430.50,$430.50,,
A02140063,71310009,Facturado,gp@vsys.com,03/03/2014,26221157,UNC.CUAD.901.1,UNR.CUAD.901.1,26221168,1,1,$136.30,$136.30,$136.30,,
A05130086,71310009,Facturado,gp@vsys.com,03/03/2014,25404844,UNC.CUAD.911.1,UNR.CUAD.911.1,25404845,6,6,$12.00,$72.00,$72.00,,
A05130086,71310009,Facturado,gp@vsys.com,03/03/2014,25404855,UNC.CUAD.917.1,UNR.CUAD.917.1,25404856,1,1,$430.50,$430.50,$430.50,,
A05130086,71310009,Facturado,gp@vsys.com,03/03/2014,25404857,UNC.CUAD.903.1,UNR.CUAD.903.1,25404858,6,6,$162.80,$976.80,$976.80,,
A02140084,71345243,Facturado,gp@vsys.com,03/03/2014,26221205,UNC.CUAD.901.1,UNR.CUAD.901.1,26221216,1,1,$136.30,$136.30,$136.30,,
A05130112,71345243,Facturado,gp@vsys.com,03/03/2014,25406913,UNC.CUAD.903.1,UNR.CUAD.903.1,25406914,6,6,$162.80,$976.80,$976.80,,
A05130112,71345243,Facturado,gp@vsys.com,03/03/2014,25406915,UNC.CUAD.911.1,UNR.CUAD.911.1,25406916,6,6,$12.00,$72.00,$72.00,,
A05130112,71345243,Facturado,gp@vsys.com,03/03/2014,25406926,UNC.CUAD.917.1,UNR.CUAD.917.1,25406927,1,1,$430.50,$430.50,$430.50,,
A02140091,71409682,Facturado,gp@vsys.com,03/03/2014,26221229,UNC.CUAD.901.1,UNR.CUAD.901.1,26221240,1,1,$136.30,$136.30,$136.30,,
A05130117,71409682,Facturado,gp@vsys.com,03/03/2014,25405092,UNC.CUAD.911.1,UNR.CUAD.911.1,25405093,6,6,$12.00,$72.00,$72.00,,
A05130117,71409682,Facturado,gp@vsys.com,03/03/2014,25405103,UNC.CUAD.917.1,UNR.CUAD.917.1,25405104,1,1,$430.50,$430.50,$430.50,,
A05130117,71409682,Facturado,gp@vsys.com,03/03/2014,25405105,UNC.CUAD.903.1,UNR.CUAD.903.1,25405106,6,6,$162.80,$976.80,$976.80,,
A02140118,71409704,Facturado,gp@vsys.com,03/03/2014,26220973,UNC.CUAD.901.1,UNR.CUAD.901.1,26220984,1,1,$136.30,$136.30,$136.30,,
A05130156,71409704,Facturado,gp@vsys.com,03/03/2014,25404416,UNC.CUAD.903.1,UNR.CUAD.903.1,25404417,6,6,$162.80,$976.80,$976.80,,
A05130156,71409704,Facturado,gp@vsys.com,03/03/2014,25404418,UNC.CUAD.911.1,UNR.CUAD.911.1,25404419,6,6,$12.00,$72.00,$72.00,,
A05130156,71409704,Facturado,gp@vsys.com,03/03/2014,25404429,UNC.CUAD.917.1,UNR.CUAD.917.1,25404430,1,1,$430.50,$430.50,$430.50,,
A02140113,71409785,Facturado,gp@vsys.com,03/03/2014,26221289,UNC.CUAD.901.1,UNR.CUAD.901.1,26221300,1,1,$136.30,$136.30,$136.30,,
A05130124,71409785,Facturado,gp@vsys.com,03/03/2014,25405122,UNC.CUAD.903.1,UNR.CUAD.903.1,25405123,6,6,$162.80,$976.80,$976.80,,
A05130124,71409785,Facturado,gp@vsys.com,03/03/2014,25405133,UNC.CUAD.917.1,UNR.CUAD.917.1,25405134,1,1,$430.50,$430.50,$430.50,,
A05130124,71409785,Facturado,gp@vsys.com,03/03/2014,25405135,UNC.CUAD.911.1,UNR.CUAD.911.1,25405136,6,6,$12.00,$72.00,$72.00,,
A02140150,71411110,Facturado,gp@vsys.com,03/03/2014,26221409,UNC.CUAD.901.1,UNR.CUAD.901.1,26221420,1,1,$136.30,$136.30,$136.30,,
A05130136,71411110,Facturado,gp@vsys.com,03/03/2014,25405182,UNC.CUAD.911.1,UNR.CUAD.911.1,25405183,6,6,$12.00,$72.00,$72.00,,
A05130136,71411110,Facturado,gp@vsys.com,03/03/2014,25405193,UNC.CUAD.917.1,UNR.CUAD.917.1,25405194,1,1,$430.50,$430.50,$430.50,,
A05130136,71411110,Facturado,gp@vsys.com,03/03/2014,25405195,UNC.CUAD.903.1,UNR.CUAD.903.1,25405196,6,6,$162.80,$976.80,$976.80,,
A02140060,71282113,Facturado,gp@vsys.com,04/03/2014,26221145,UNC.CUAD.901.1,UNR.CUAD.901.1,26221156,1,1,$136.30,$136.30,$136.30,,
A05130082,71282113,Facturado,gp@vsys.com,04/03/2014,25404814,UNC.CUAD.911.1,UNR.CUAD.911.1,25404815,6,6,$12.00,$72.00,$72.00,,
A05130082,71282113,Facturado,gp@vsys.com,04/03/2014,25404825,UNC.CUAD.917.1,UNR.CUAD.917.1,25404826,1,1,$430.50,$430.50,$430.50,,
A05130082,71282113,Facturado,gp@vsys.com,04/03/2014,25404827,UNC.CUAD.903.1,UNR.CUAD.903.1,25404828,6,6,$162.80,$976.80,$976.80,,
A02140061,71306228,Facturado,gp@vsys.com,04/03/2014,26220503,UNC.CUAD.901.1,UNR.CUAD.901.1,26220514,1,1,$136.30,$136.30,$136.30,,
A05130083,71306228,Facturado,gp@vsys.com,04/03/2014,25404829,UNC.CUAD.903.1,UNR.CUAD.903.1,25404830,6,6,$162.80,$976.80,$976.80,,
A05130083,71306228,Facturado,gp@vsys.com,04/03/2014,25404831,UNC.CUAD.911.1,UNR.CUAD.911.1,25404832,6,6,$12.00,$72.00,$72.00,,
A05130083,71306228,Facturado,gp@vsys.com,04/03/2014,25404842,UNC.CUAD.917.1,UNR.CUAD.917.1,25404843,1,1,$430.50,$430.50,$430.50,,
A02140116,71409917,Facturado,gp@vsys.com,04/03/2014,26221301,UNC.CUAD.901.1,UNR.CUAD.901.1,26221312,1,1,$136.30,$136.30,$136.30,,
A05130118,71409917,Facturado,gp@vsys.com,04/03/2014,25406973,UNC.CUAD.903.1,UNR.CUAD.903.1,25406974,6,6,$162.80,$976.80,$976.80,,
A05130118,71409917,Facturado,gp@vsys.com,04/03/2014,25406975,UNC.CUAD.911.1,UNR.CUAD.911.1,25406976,6,6,$12.00,$72.00,$72.00,,
A05130118,71409917,Facturado,gp@vsys.com,04/03/2014,25406977,UNC.CUAD.917.1,UNR.CUAD.917.1,25406978,1,1,$430.50,$430.50,$430.50,,
A02140072,71314265,Facturado,gp@vsys.com,05/03/2014,26220829,UNC.CUAD.901.1,UNR.CUAD.901.1,26220840,1,1,$136.30,$136.30,$136.30,,
A05130130,71314265,Facturado,gp@vsys.com,05/03/2014,25404176,UNC.CUAD.903.1,UNR.CUAD.903.1,25404177,6,6,$162.80,$976.80,$976.80,,
A05130130,71314265,Facturado,gp@vsys.com,05/03/2014,25404187,UNC.CUAD.917.1,UNR.CUAD.917.1,25404188,1,1,$430.50,$430.50,$430.50,,
A05130130,71314265,Facturado,gp@vsys.com,05/03/2014,25404189,UNC.CUAD.911.1,UNR.CUAD.911.1,25404190,6,6,$12.00,$72.00,$72.00,,
A02140130,71316792,Facturado,gp@vsys.com,05/03/2014,26221854,UNC.CUAD.901.1,UNR.CUAD.901.1,26221865,1,1,$136.30,$136.30,$136.30,,
A05130109,71316792,Facturado,gp@vsys.com,05/03/2014,25406898,UNC.CUAD.903.1,UNR.CUAD.903.1,25406899,6,3,$162.80,$976.80,$488.40,,
A05130109,71316792,Facturado,gp@vsys.com,05/03/2014,25406900,UNC.CUAD.911.1,UNR.CUAD.911.1,25406901,6,3,$12.00,$72.00,$36.00,,
A05130109,71316792,Facturado,gp@vsys.com,05/03/2014,25406911,UNC.CUAD.917.1,UNR.CUAD.917.1,25406912,1,1,$430.50,$430.50,$430.50,,
A02140107,71409784,Facturado,gp@vsys.com,05/03/2014,26221277,UNC.CUAD.901.1,UNR.CUAD.901.1,26221288,1,1,$136.30,$136.30,$136.30,,
A05130116,71409784,Facturado,gp@vsys.com,05/03/2014,25406958,UNC.CUAD.903.1,UNR.CUAD.903.1,25406959,6,6,$162.80,$976.80,$976.80,,
A05130116,71409784,Facturado,gp@vsys.com,05/03/2014,25406960,UNC.CUAD.911.1,UNR.CUAD.911.1,25406961,6,6,$12.00,$72.00,$72.00,,
A05130116,71409784,Facturado,gp@vsys.com,05/03/2014,25406971,UNC.CUAD.917.1,UNR.CUAD.917.1,25406972,1,1,$430.50,$430.50,$430.50,,
A02140079,71314146,Facturado,gp@vsys.com,09/03/2014,26221698,UNC.CUAD.901.1,UNR.CUAD.901.1,26221709,1,1,$136.30,$136.30,$136.30,,
A05130087,71314146,Facturado,gp@vsys.com,09/03/2014,25406703,UNC.CUAD.911.1,UNR.CUAD.911.1,25406704,6,6,$12.00,$72.00,$72.00,,
A05130087,71314146,Facturado,gp@vsys.com,09/03/2014,25406714,UNC.CUAD.917.1,UNR.CUAD.917.1,25406715,1,1,$430.50,$430.50,$430.50,,
A05130087,71314146,Facturado,gp@vsys.com,09/03/2014,25406716,UNC.CUAD.903.1,UNR.CUAD.903.1,25406717,6,6,$162.80,$976.80,$976.80,,
A02140066,71314245,Facturado,gp@vsys.com,09/03/2014,26220527,UNC.CUAD.901.1,UNR.CUAD.901.1,26220538,1,1,$136.30,$136.30,$136.30,,
A05130090,71314245,Facturado,gp@vsys.com,09/03/2014,25404859,UNC.CUAD.911.1,UNR.CUAD.911.1,25404860,6,6,$12.00,$72.00,$72.00,,
A05130090,71314245,Facturado,gp@vsys.com,09/03/2014,25404870,UNC.CUAD.917.1,UNR.CUAD.917.1,25404871,1,1,$430.50,$430.50,$430.50,,
A05130090,71314245,Facturado,gp@vsys.com,09/03/2014,25404872,UNC.CUAD.903.1,UNR.CUAD.903.1,25404873,6,6,$162.80,$976.80,$976.80,,
A02140123,71410920,Facturado,gp@vsys.com,09/03/2014,26221325,UNC.CUAD.901.1,UNR.CUAD.901.1,26221336,1,1,$136.30,$136.30,$136.30,,
A05130128,71410920,Facturado,gp@vsys.com,09/03/2014,25405152,UNC.CUAD.903.1,UNR.CUAD.903.1,25405153,6,6,$162.80,$976.80,$976.80,,
A05130128,71410920,Facturado,gp@vsys.com,09/03/2014,25405163,UNC.CUAD.917.1,UNR.CUAD.917.1,25405164,1,1,$430.50,$430.50,$430.50,,
A05130128,71410920,Facturado,gp@vsys.com,09/03/2014,25405165,UNC.CUAD.911.1,UNR.CUAD.911.1,25405166,6,6,$12.00,$72.00,$72.00,,
A02140138,71410972,Facturado,gp@vsys.com,10/03/2014,26221373,UNC.CUAD.901.1,UNR.CUAD.901.1,26221384,1,1,$136.30,$136.30,$136.30,,
A05130131,71410972,Facturado,gp@vsys.com,10/03/2014,25407033,UNC.CUAD.903.1,UNR.CUAD.903.1,25407034,6,6,$162.80,$976.80,$976.80,,
A05130131,71410972,Facturado,gp@vsys.com,10/03/2014,25407035,UNC.CUAD.911.1,UNR.CUAD.911.1,25407036,6,6,$12.00,$72.00,$72.00,,
A05130131,71410972,Facturado,gp@vsys.com,10/03/2014,25407046,UNC.CUAD.917.1,UNR.CUAD.917.1,25407047,1,1,$430.50,$430.50,$430.50,,
A02140157,71411118,Facturado,gp@vsys.com,10/03/2014,26221433,UNC.CUAD.901.1,UNR.CUAD.901.1,26221444,1,1,$136.30,$136.30,$136.30,,
A05130144,71411118,Facturado,gp@vsys.com,10/03/2014,25407093,UNC.CUAD.903.1,UNR.CUAD.903.1,25407094,6,6,$162.80,$976.80,$976.80,,
A05130144,71411118,Facturado,gp@vsys.com,10/03/2014,25407095,UNC.CUAD.911.1,UNR.CUAD.911.1,25407096,6,6,$12.00,$72.00,$72.00,,
A05130144,71411118,Facturado,gp@vsys.com,10/03/2014,25407106,UNC.CUAD.917.1,UNR.CUAD.917.1,25407107,1,1,$430.50,$430.50,$430.50,,
A02140026,71314267,Facturado,gp@vsys.com,11/03/2014,25404919,UNC.CUAD.903.1,UNR.CUAD.903.1,25404920,6,6,$162.80,$976.80,$976.80,,
A02140026,71314267,Facturado,gp@vsys.com,11/03/2014,25404921,UNC.CUAD.911.1,UNR.CUAD.911.1,25404922,6,6,$12.00,$72.00,$72.00,,
A02140026,71314267,Facturado,gp@vsys.com,11/03/2014,25404923,UNC.CUAD.917.1,UNR.CUAD.917.1,25404924,1,1,$430.50,$430.50,$430.50,,
A02140089,71314267,Facturado,gp@vsys.com,11/03/2014,26220575,UNC.CUAD.901.1,UNR.CUAD.901.1,26220586,1,1,$136.30,$136.30,$136.30,,
A02140103,71314288,Facturado,gp@vsys.com,11/03/2014,26220623,UNC.CUAD.901.1,UNR.CUAD.901.1,26220634,1,1,$136.30,$136.30,$136.30,,
A05130101,71314288,Facturado,gp@vsys.com,11/03/2014,25404981,UNC.CUAD.903.1,UNR.CUAD.903.1,25404982,6,6,$162.80,$976.80,$976.80,,
A05130101,71314288,Facturado,gp@vsys.com,11/03/2014,25404983,UNC.CUAD.911.1,UNR.CUAD.911.1,25404984,6,6,$12.00,$72.00,$72.00,,
A05130101,71314288,Facturado,gp@vsys.com,11/03/2014,25404985,UNC.CUAD.917.1,UNR.CUAD.917.1,25404986,1,1,$430.50,$430.50,$430.50,,
A02140140,71409913,Facturado,gp@vsys.com,18/03/2014,26221045,UNC.CUAD.901.1,UNR.CUAD.901.1,26221056,1,1,$136.30,$136.30,$136.30,,
A05130162,71409913,Facturado,gp@vsys.com,18/03/2014,25404506,UNC.CUAD.903.1,UNR.CUAD.903.1,25404507,6,6,$162.80,$976.80,$976.80,,
A05130162,71409913,Facturado,gp@vsys.com,18/03/2014,25404508,UNC.CUAD.911.1,UNR.CUAD.911.1,25404509,6,6,$12.00,$72.00,$72.00,,
A05130162,71409913,Facturado,gp@vsys.com,18/03/2014,25404510,UNC.CUAD.917.1,UNR.CUAD.917.1,25404511,1,1,$430.50,$430.50,$430.50,,
A02140139,71410247,Facturado,gp@vsys.com,18/03/2014,26221878,UNC.CUAD.901.1,UNR.CUAD.901.1,26221889,1,1,$136.30,$136.30,$136.30,,
A05130075,71410247,Facturado,gp@vsys.com,18/03/2014,25407412,UNC.CUAD.903.1,UNR.CUAD.903.1,25407413,6,6,$162.80,$976.80,$976.80,,
A05130075,71410247,Facturado,gp@vsys.com,18/03/2014,25407414,UNC.CUAD.911.1,UNR.CUAD.911.1,25407415,6,6,$12.00,$72.00,$72.00,,
A05130075,71410247,Facturado,gp@vsys.com,18/03/2014,25407425,UNC.CUAD.917.1,UNR.CUAD.917.1,25407426,1,1,$430.50,$430.50,$430.50,,
A02140131,71410958,Facturado,gp@vsys.com,25/03/2014,26221349,UNC.CUAD.901.1,UNR.CUAD.901.1,26221360,1,1,$136.30,$136.30,$136.30,,
A05130122,71410958,Facturado,gp@vsys.com,25/03/2014,25407003,UNC.CUAD.903.1,UNR.CUAD.903.1,25407004,6,6,$162.80,$976.80,$976.80,,
A05130122,71410958,Facturado,gp@vsys.com,25/03/2014,25407005,UNC.CUAD.911.1,UNR.CUAD.911.1,25407006,6,6,$12.00,$72.00,$72.00,,
A05130122,71410958,Facturado,gp@vsys.com,25/03/2014,25407007,UNC.CUAD.917.1,UNR.CUAD.917.1,25407008,1,1,$430.50,$430.50,$430.50,,
A02140135,71410971,Facturado,gp@vsys.com,25/03/2014,26221361,UNC.CUAD.901.1,UNR.CUAD.901.1,26221372,1,1,$136.30,$136.30,$136.30,,
A05130126,71410971,Facturado,gp@vsys.com,25/03/2014,25407018,UNC.CUAD.903.1,UNR.CUAD.903.1,25407019,6,6,$162.80,$976.80,$976.80,,
A05130126,71410971,Facturado,gp@vsys.com,25/03/2014,25407020,UNC.CUAD.911.1,UNR.CUAD.911.1,25407021,6,6,$12.00,$72.00,$72.00,,
A05130126,71410971,Facturado,gp@vsys.com,25/03/2014,25407022,UNC.CUAD.917.1,UNR.CUAD.917.1,25407023,1,1,$430.50,$430.50,$430.50,,
A05130119,70137381,Facturado,gp@vsys.com,22/05/2014,25404106,UNC.CUAD.903.1,UNR.CUAD.903.1,25404107,300,167,$162.80,"$48,840.00","$27,187.60",,
A05130119,70137381,Facturado,gp@vsys.com,22/05/2014,25404108,UNC.CUAD.911.1,UNR.CUAD.911.1,25404109,300,167,$12.00,"$3,600.00","$2,004.00",,
A05130119,70137381,Facturado,gp@vsys.com,22/05/2014,25404110,UNC.CUAD.917.1,UNR.CUAD.917.1,25404111,1,1,$430.50,$430.50,$430.50,,
A03140016,70137381,Facturado,gp@vsys.com,22/05/2014,26439290,UNC.CUAD.920.1,UNR.CUAD.920.1,NA,1,1,"$60,000.00","$60,000.00", $-   ,,
A05130231,71412774,Facturado,gp@vsys.com,05/06/2014,25460777,UNC.CUAD.903.1,UNR.CUAD.903.1,25460778,6,6,$162.80,$976.80,$976.80,,
A05130231,71412774,Facturado,gp@vsys.com,05/06/2014,25460779,UNC.CUAD.911.1,UNR.CUAD.911.1,25460780,6,6,$12.00,$72.00,$72.00,,
A05130231,71412774,Facturado,gp@vsys.com,05/06/2014,25460781,UNC.CUAD.917.1,UNR.CUAD.917.1,25460782,1,1,$430.50,$430.50,$430.50,,
A02140153,71412774,Facturado,gp@vsys.com,05/06/2014,26221938,UNC.CUAD.901.1,UNR.CUAD.901.1,26221949,1,1,$136.30,$136.30,$136.30,,
A05130119,70137381,Facturado,gp@vsys.com,18/06/2014,25404106,UNC.CUAD.903.1,UNR.CUAD.903.1,25404107,300,20,$162.80,"$48,840.00","$3,256.00",,
A05130119,70137381,Facturado,gp@vsys.com,18/06/2014,25404108,UNC.CUAD.911.1,UNR.CUAD.911.1,25404109,300,20,$12.00,"$3,600.00",$240.00,,
A07140289,71338049,Facturado,gp@vsys.com,19/06/2014,26971569,UNC.CUAD.903.1,UNR.CUAD.903.1,26971589,6,5,$162.80,$976.80,$814.00,,
A05130119,70137381,Facturado,gp@vsys.com,18/08/2014,25404106,UNC.CUAD.903.1,UNR.CUAD.903.1,25404107,300,3,$162.80,"$48,840.00",$488.40,,
A05130119,70137381,Facturado,gp@vsys.com,18/08/2014,25404108,UNC.CUAD.911.1,UNR.CUAD.911.1,25404109,300,5,$12.00,"$3,600.00",$60.00,,
A04140067,70137381,Facturado,gp@vsys.com,01/08/2014,26548408,UNC.CUAD.904.1,UNR.CUAD.904.1,26548419,2,2,$162.80,$325.60,$325.60,,
A05130149,71323656,Facturado,gp@vsys.com,19/09/2014,25404311,UNC.CUAD.903.1,UNR.CUAD.903.1,25404312,6,6,$162.80,$976.80,$976.80,,
A05130149,71323656,Facturado,gp@vsys.com,19/09/2014,25404324,UNC.CUAD.911.1,UNR.CUAD.911.1,25404325,6,6,$12.00,$72.00,$72.00,,
A05130149,71323656,Facturado,gp@vsys.com,19/09/2014,25404322,UNC.CUAD.917.1,UNR.CUAD.917.1,25404323,1,1,$430.50,$430.50,$430.50,,
A02140090,71323656,Facturado,gp@vsys.com,19/09/2014,26220889,UNC.CUAD.901.1,UNR.CUAD.901.1,26220900,1,1,$136.30,$136.30,$136.30,,
A05130127,71314240,Facturado,gp@vsys.com,10/10/2014,25404146,UNC.CUAD.903.1,UNR.CUAD.903.1,25404147,6,6,$162.80,$976.80,$976.80,,
A05130127,71314240,Facturado,gp@vsys.com,10/10/2014,25404148,UNC.CUAD.911.1,UNR.CUAD.911.1,25404149,6,6,$12.00,$72.00,$72.00,,
A05130127,71314240,Facturado,gp@vsys.com,10/10/2014,25404159,UNC.CUAD.917.1,UNR.CUAD.917.1,25404160,1,1,$430.50,$430.50,$430.50,,
A02140062,71314240,Facturado,gp@vsys.com,10/10/2014,26220805,UNC.CUAD.901.1,UNR.CUAD.901.1,26220816,300,1,$136.30,"$40,890.00",$136.30,,
A05130119,70137381,Facturado,gp@vsys.com,21/05/2015,25404106,UNC.CUAD.903.1,UNR.CUAD.903.1,25404106,300,1,$162.80,"$48,840.00",$162.80,,
A05130119,70137381,Facturado,gp@vsys.com,21/05/2015,25404106,UNC.CUAD.903.1,UNR.CUAD.903.1,25404106,300,4,$162.80,"$48,840.00",$651.20,,
A05130119,70137381,Facturado,gp@vsys.com,21/05/2015,25404108,UNC.CUAD.911.1,UNR.CUAD.911.1,25404109,300,4,$12.00,"$3,600.00",$48.00,,
A05130119,70137381,Facturado,gp@vsys.com,07/08/2015,25404106,UNC.CUAD.903.1,UNR.CUAD.903.1,25404107,300,7,$162.80,"$48,840.00","$1,139.60",,
A05130119,70137381,Facturado,gp@vsys.com,07/08/2015,25404108,UNC.CUAD.911.1,UNR.CUAD.911.1,25404109,300,7,$12.00,"$3,600.00",$84.00,,
A05130119,70137381,Facturado,gp@vsys.com,28/08/2015,25404106,UNC.CUAD.903.1,UNR.CUAD.903.1,25404107,300,1,$162.80,"$48,840.00",$162.80,,
A05130119,70137381,Facturado,gp@vsys.com,18/11/2015,25404106,UNC.CUAD.903.1,UNR.CUAD.903.1,25404107,300,5,$162.80,"$48,840.00",$814.00,,
A05130119,70137381,Facturado,gp@vsys.com,18/11/2015,25404108,UNC.CUAD.911.1,UNR.CUAD.911.1,25404109,300,5,$12.00,"$3,600.00",$60.00,,
A05130119,70137381,Facturado,gp@vsys.com,01/12/2015,25404106,UNC.CUAD.903.1,UNR.CUAD.903.1,25404107,300,3,$162.80,"$48,840.00",$488.40,,
A05130119,70137381,Facturado,gp@vsys.com,01/12/2015,25404108,UNC.CUAD.911.1,UNR.CUAD.911.1,25404109,300,3,$12.00,"$3,600.00",$36.00,,
A05130121,71314239,Facturado,gp@vsys.com,08/01/2016,25404131,UNC.CUAD.903.1,UNR.CUAD.903.1,25404132,6,2,$162.80,$976.80,$325.60,,
A05130121,71314239,Facturado,gp@vsys.com,08/01/2016,25404144,UNC.CUAD.911.1,UNR.CUAD.911.1,25404145,6,2,$12.00,$72.00,$24.00,,
